Number,Frecuencia relativa
9838,8.080883875534186e-06
9840,5.964461908132376e-06
9841,8.17708487405245e-06
9842,1.0101104844417733e-05
9843,6.060662906650639e-06
9844,1.0004903845899468e-05
9845,1.0101104844417733e-05
9846,6.060662906650639e-06
9847,4.040441937767093e-06
9848,4.040441937767093e-06
9849,6.060662906650639e-06
9851,2.0202209688835464e-06
9852,6.060662906650639e-06
9853,1.2073225314042148e-05
9854,6.0125624073915075e-06
9856,6.0125624073915075e-06
9857,6.060662906650639e-06
9858,2.6984380084373085e-05
9859,6.060662906650639e-06
9860,4.040441937767093e-06
9861,1.0101104844417733e-05
9862,1.4141546782184826e-05
9863,1.00530043451586e-05
9864,2.1068018675499842e-05
9865,4.040441937767093e-06
9866,1.606556675255011e-05
9867,8.032783376275055e-06
9868,2.7032480583632217e-05
9869,1.2025124814783015e-05
9870,1.606556675255011e-05
9871,1.0004903845899468e-05
9872,1.9047797706616297e-05
9873,2.0202209688835464e-06
9874,1.4045345783666562e-05
9875,1.2121325813301278e-05
9876,2.198192816142335e-05
9877,4.040441937767093e-06
9878,2.0202209688835464e-06
9879,2.0202209688835464e-06
9880,1.0101104844417733e-05
9881,1.0101104844417733e-05
9882,1.611366725180924e-05
9883,4.040441937767093e-06
9884,1.4141546782184826e-05
9885,1.00530043451586e-05
9886,1.0101104844417733e-05
9887,8.946692862198564e-06
9888,2.289583764734686e-05
9889,6.0125624073915075e-06
9890,4.040441937767093e-06
9891,1.2987134799965657e-05
9892,4.040441937767093e-06
9893,7.984682877015922e-06
9894,2.0202209688835464e-06
9895,6.060662906650639e-06
9896,1.00530043451586e-05
9897,1.2025124814783015e-05
9898,8.080883875534186e-06
9899,8.273285872570714e-06
9900,2.0202209688835464e-06
9901,2.0202209688835464e-06
9902,2.0202209688835464e-06
9904,2.0202209688835464e-06
9905,8.994793361457695e-06
9906,1.2121325813301278e-05
9907,8.032783376275055e-06
9908,2.823499306511052e-05
9909,8.080883875534186e-06
9910,1.2121325813301278e-05
9911,1.611366725180924e-05
9912,1.4959255269590071e-05
9913,1.2025124814783015e-05
9914,2.0202209688835464e-06
9915,8.080883875534186e-06
9916,1.4093446282925693e-05
9917,6.060662906650639e-06
9918,1.399724528440743e-05
9919,2.0202209688835464e-06
9920,6.926471893315017e-06
9921,2.0202209688835464e-06
9922,4.040441937767093e-06
9923,8.032783376275055e-06
9924,2.0202209688835464e-06
9925,3.992341438507961e-06
9926,6.060662906650639e-06
9927,6.0125624073915075e-06
9928,2.0202209688835464e-06
9929,1.0101104844417733e-05
9930,4.040441937767093e-06
9931,1.7027576737732748e-05
9932,4.040441937767093e-06
9933,2.2992038645865126e-05
9934,6.060662906650639e-06
9935,1.1977024315523882e-05
9936,1.7941486223656257e-05
9937,8.080883875534186e-06
9938,1.4093446282925693e-05
9939,6.060662906650639e-06
9940,2.0202209688835464e-06
9941,3.992341438507961e-06
9942,1.1928923816264751e-05
9943,2.0202209688835464e-06
9944,7.984682877015922e-06
9945,1.0101104844417733e-05
9946,4.040441937767093e-06
9947,4.040441937767093e-06
9948,1.9913606693280674e-05
9950,8.080883875534186e-06
9951,6.060662906650639e-06
9952,3.944240939248829e-06
9953,4.040441937767093e-06
9954,8.032783376275055e-06
9955,2.4194551127343428e-05
9956,1.00530043451586e-05
9957,7.984682877015922e-06
9958,1.096691383108211e-05
9960,2.0875616678463315e-05
9961,1.2025124814783015e-05
9963,5.964461908132376e-06
9964,5.964461908132376e-06
9965,1.2121325813301278e-05
9966,1.3901044285889166e-05
9967,1.0004903845899468e-05
9968,8.080883875534186e-06
9969,6.060662906650639e-06
9970,6.0125624073915075e-06
9971,6.0125624073915075e-06
9972,1.00530043451586e-05
9973,4.040441937767093e-06
9974,4.040441937767093e-06
9975,1.5007355768849202e-05
9976,6.060662906650639e-06
9977,8.080883875534186e-06
9978,1.00530043451586e-05
9979,1.7027576737732748e-05
9980,8.032783376275055e-06
9981,4.040441937767093e-06
9982,3.992341438507961e-06
9983,1.0101104844417733e-05
9984,2.222243065771901e-05
9985,1.308333579848392e-05
9987,6.0125624073915075e-06
9988,5.002451922949734e-06
9989,6.060662906650639e-06
9990,2.2943938146605994e-05
9991,8.032783376275055e-06
9992,5.002451922949734e-06
9993,1.2987134799965657e-05
9994,4.040441937767093e-06
9995,2.0202209688835464e-06
9996,6.060662906650639e-06
9997,2.0202209688835464e-06
9998,1.4093446282925693e-05
9999,1.6017466253290977e-05
10000,2.5012259614748672e-05
10001,1.3035235299224788e-05
10002,4.040441937767093e-06
10003,8.080883875534186e-06
10004,3.992341438507961e-06
10005,2.222243065771901e-05
10006,1.9721204696244147e-06
10007,3.944240939248829e-06
10008,6.060662906650639e-06
10009,2.0202209688835464e-06
10010,1.00530043451586e-05
10011,8.032783376275055e-06
10012,8.080883875534186e-06
10013,2.0202209688835464e-06
10014,3.992341438507961e-06
10015,1.8133888220692788e-05
10016,1.4045345783666562e-05
10017,4.040441937767093e-06
10018,2.2992038645865126e-05
10019,3.992341438507961e-06
10020,4.040441937767093e-06
10021,1.4045345783666562e-05
10022,1.0870712832563846e-05
10023,2.0202209688835464e-06
10024,6.060662906650639e-06
10025,1.0101104844417733e-05
10026,8.17708487405245e-06
10027,8.994793361457695e-06
10028,4.040441937767093e-06
10029,6.060662906650639e-06
10030,2.0875616678463315e-05
10031,1.2073225314042148e-05
10032,1.2073225314042148e-05
10033,2.0202209688835464e-06
10034,4.040441937767093e-06
10035,1.00530043451586e-05
10036,1.0101104844417733e-05
10037,1.4911154770330939e-05
10038,4.040441937767093e-06
10039,2.0202209688835464e-06
10040,1.0870712832563846e-05
10041,1.00530043451586e-05
10043,8.032783376275055e-06
10045,1.0101104844417733e-05
10046,6.060662906650639e-06
10047,4.040441937767093e-06
10048,1.1928923816264751e-05
10049,4.040441937767093e-06
10050,1.0293506841454262e-05
10051,4.040441937767093e-06
10052,4.040441937767093e-06
10053,1.9721204696244147e-06
10054,2.0202209688835464e-06
10055,7.984682877015922e-06
10057,8.032783376275055e-06
10058,6.060662906650639e-06
10059,1.2121325813301278e-05
10060,8.080883875534186e-06
10061,2.799449056881486e-05
10062,3.992341438507961e-06
10063,1.399724528440743e-05
10064,3.992341438507961e-06
10065,6.060662906650639e-06
10066,8.032783376275055e-06
10067,6.926471893315017e-06
10068,6.060662906650639e-06
10069,3.992341438507961e-06
10070,1.2073225314042148e-05
10071,8.080883875534186e-06
10072,1.00530043451586e-05
10073,7.984682877015922e-06
10074,2.0202209688835464e-06
10075,6.060662906650639e-06
10076,6.060662906650639e-06
10077,1.4093446282925693e-05
10078,8.080883875534186e-06
10079,4.040441937767093e-06
10080,2.1068018675499842e-05
10081,1.0101104844417733e-05
10082,8.946692862198564e-06
10083,4.040441937767093e-06
10084,1.399724528440743e-05
10085,1.2939034300706524e-05
10086,6.060662906650639e-06
10087,1.914399870513456e-05
10088,9.908702847381204e-06
10089,8.080883875534186e-06
10090,2.8186892565851386e-05
10091,7.984682877015922e-06
10092,4.040441937767093e-06
10093,8.946692862198564e-06
10094,2.0202209688835464e-06
10095,2.0202209688835464e-06
10096,1.4045345783666562e-05
10097,2.0202209688835464e-06
10098,1.5007355768849202e-05
10099,7.022672891833281e-06
10100,1.1015014330341242e-05
10101,8.080883875534186e-06
10102,6.0125624073915075e-06
10103,6.060662906650639e-06
10104,6.0125624073915075e-06
10105,1.4093446282925693e-05
10106,8.032783376275055e-06
10107,1.4093446282925693e-05
10108,8.080883875534186e-06
10109,8.080883875534186e-06
10110,3.992341438507961e-06
10111,6.060662906650639e-06
10112,6.060662906650639e-06
10113,8.080883875534186e-06
10114,1.2121325813301278e-05
10115,4.040441937767093e-06
10116,1.4141546782184826e-05
10117,2.0154109189576333e-05
10118,8.032783376275055e-06
10119,1.6017466253290977e-05
10120,1.2939034300706524e-05
10121,3.992341438507961e-06
10122,4.040441937767093e-06
10123,6.060662906650639e-06
10124,2.0202209688835464e-06
10125,1.2987134799965657e-05
10127,3.992341438507961e-06
10128,7.984682877015922e-06
10129,8.080883875534186e-06
10131,6.060662906650639e-06
10132,1.6883275239955353e-05
10133,6.060662906650639e-06
10134,6.060662906650639e-06
10135,4.040441937767093e-06
10136,6.060662906650639e-06
10137,2.0202209688835464e-06
10138,1.7027576737732748e-05
10139,1.895159670809803e-05
10140,6.060662906650639e-06
10141,8.032783376275055e-06
10142,1.00530043451586e-05
10143,6.060662906650639e-06
10144,1.0004903845899468e-05
10145,1.9721204696244147e-06
10146,1.0101104844417733e-05
10148,1.6931375739214486e-05
10149,8.080883875534186e-06
10150,6.0125624073915075e-06
10151,1.2025124814783015e-05
10152,1.0101104844417733e-05
10153,1.0293506841454262e-05
10154,1.4093446282925693e-05
10155,2.0202209688835464e-06
10156,1.4141546782184826e-05
10157,1.3901044285889166e-05
10158,1.2121325813301278e-05
10159,2.0202209688835464e-06
10160,8.080883875534186e-06
10161,7.984682877015922e-06
10162,6.0125624073915075e-06
10163,4.040441937767093e-06
10164,1.00530043451586e-05
10165,1.2073225314042148e-05
10166,1.00530043451586e-05
10167,7.984682877015922e-06
10168,2.3954048631047765e-05
10169,8.032783376275055e-06
10170,1.89034962088389e-05
10171,6.0125624073915075e-06
10172,1.0101104844417733e-05
10173,1.0101104844417733e-05
10174,1.895159670809803e-05
10175,1.8999697207357164e-05
10176,2.2030028660682484e-05
10177,1.4141546782184826e-05
10178,2.101991817624071e-05
10179,6.060662906650639e-06
10180,1.2987134799965657e-05
10181,1.818198871995192e-05
10182,1.616176775106837e-05
10183,4.040441937767093e-06
10184,1.818198871995192e-05
10185,6.0125624073915075e-06
10186,1.0101104844417733e-05
10187,6.060662906650639e-06
10188,8.946692862198564e-06
10189,1.2121325813301278e-05
10190,6.0125624073915075e-06
10191,5.002451922949734e-06
10192,8.080883875534186e-06
10193,1.9047797706616297e-05
10194,2.2943938146605994e-05
10195,1.616176775106837e-05
10196,4.040441937767093e-06
10197,1.611366725180924e-05
10198,1.2121325813301278e-05
10199,1.2890933801447392e-05
10200,6.060662906650639e-06
10201,1.2073225314042148e-05
10202,8.032783376275055e-06
10203,1.9721204696244147e-06
10204,3.992341438507961e-06
10205,8.032783376275055e-06
10206,1.986550619402154e-05
10207,1.2121325813301278e-05
10208,1.6931375739214486e-05
10209,1.1928923816264751e-05
10210,1.2987134799965657e-05
10211,7.022672891833281e-06
10212,1.096691383108211e-05
10213,1.2025124814783015e-05
10214,6.060662906650639e-06
10215,1.2073225314042148e-05
10216,8.032783376275055e-06
10217,8.032783376275055e-06
10218,2.0202209688835464e-06
10219,1.096691383108211e-05
10220,6.0125624073915075e-06
10221,8.080883875534186e-06
10222,1.611366725180924e-05
10223,1.0004903845899468e-05
10224,4.179933385618576e-05
10225,2.0202209688835464e-06
10227,8.032783376275055e-06
10228,1.00530043451586e-05
10229,1.616176775106837e-05
10230,8.080883875534186e-06
10231,2.785018907103746e-05
10232,1.981740569476241e-05
10233,8.080883875534186e-06
10234,6.060662906650639e-06
10235,2.0202209688835464e-06
10236,1.89034962088389e-05
10237,8.080883875534186e-06
10238,8.080883875534186e-06
10239,8.032783376275055e-06
10240,2.890840005473837e-05
10241,1.4141546782184826e-05
10242,3.944240939248829e-06
10243,2.2126229659200746e-05
10244,1.5007355768849202e-05
10245,4.3290449333218855e-07
10246,8.080883875534186e-06
10247,1.00530043451586e-05
10248,5.964461908132376e-06
10249,8.080883875534186e-06
10250,1.0101104844417733e-05
10251,6.9745723925741485e-06
10252,1.0101104844417733e-05
10253,3.992341438507961e-06
10254,4.040441937767093e-06
10255,6.0125624073915075e-06
10256,5.964461908132376e-06
10257,6.060662906650639e-06
10258,1.2987134799965657e-05
10259,3.992341438507961e-06
10260,3.992341438507961e-06
10261,4.040441937767093e-06
10262,2.0202209688835464e-06
10263,8.032783376275055e-06
10264,3.992341438507961e-06
10265,6.060662906650639e-06
10266,1.00530043451586e-05
10267,1.9721204696244147e-06
10268,1.00530043451586e-05
10269,1.9721204696244147e-06
10270,8.080883875534186e-06
10271,4.040441937767093e-06
10272,1.2890933801447392e-05
10273,1.0101104844417733e-05
10274,8.080883875534186e-06
10275,6.0125624073915075e-06
10276,1.00530043451586e-05
10277,7.984682877015922e-06
10278,3.944240939248829e-06
10279,5.964461908132376e-06
10280,8.17708487405245e-06
10281,8.032783376275055e-06
10282,3.992341438507961e-06
10283,1.2987134799965657e-05
10284,1.606556675255011e-05
10285,1.4141546782184826e-05
10286,8.994793361457695e-06
10287,3.992341438507961e-06
10288,1.2073225314042148e-05
10289,1.7027576737732748e-05
10290,6.060662906650639e-06
10291,8.032783376275055e-06
10292,1.2987134799965657e-05
10293,1.2073225314042148e-05
10294,1.8085787721433655e-05
10295,2.0202209688835464e-06
10296,8.17708487405245e-06
10297,3.992341438507961e-06
10298,2.1116119174758975e-05
10299,6.445466900723696e-06
10300,2.0202209688835464e-06
10301,6.060662906650639e-06
10302,1.592126525477271e-05
10303,4.040441937767093e-06
10304,3.3718449980651574e-05
10305,1.4045345783666562e-05
10306,2.0202209688835464e-06
10307,2.0202209688835464e-06
10308,4.040441937767093e-06
10309,5.002451922949734e-06
10310,2.0202209688835464e-06
10311,3.992341438507961e-06
10312,0.0002762892677444546
10313,6.926471893315017e-06
10314,7.984682877015922e-06
10315,2.982230954066188e-06
10316,1.9721204696244147e-06
10317,9.908702847381204e-06
10318,1.4141546782184826e-05
10319,4.040441937767093e-06
10320,0.00012044365014486668
10321,6.060662906650639e-06
10322,2.1068018675499842e-05
10323,4.040441937767093e-06
10324,4.040441937767093e-06
10325,8.080883875534186e-06
10326,4.040441937767093e-06
10327,8.032783376275055e-06
10328,2.4819857617712145e-05
10329,8.032783376275055e-06
10330,2.0202209688835464e-06
10331,5.964461908132376e-06
10332,2.193382766216422e-05
10333,3.1890631008804556e-05
10334,4.136642936285357e-06
10335,4.040441937767093e-06
10336,9.908702847381204e-06
10337,1.0101104844417733e-05
10338,5.964461908132376e-06
10339,1.606556675255011e-05
10340,1.1880823317005619e-05
10341,1.4045345783666562e-05
10342,6.060662906650639e-06
10343,8.080883875534186e-06
10344,3.944240939248829e-06
10345,1.00530043451586e-05
10346,1.611366725180924e-05
10347,3.2034932506581954e-05
10348,2.101991817624071e-05
10349,6.0125624073915075e-06
10350,5.002451922949734e-06
10351,8.080883875534186e-06
10352,4.136642936285357e-06
10353,4.66574842813581e-06
10354,6.0125624073915075e-06
10355,1.2939034300706524e-05
10356,2.0202209688835464e-06
10357,1.2121325813301278e-05
10358,1.7123777736251013e-05
10359,1.0101104844417733e-05
10360,2.1789526164386825e-05
10361,1.2073225314042148e-05
10362,3.992341438507961e-06
10363,1.4141546782184826e-05
10364,3.944240939248829e-06
10365,1.2073225314042148e-05
10366,8.946692862198564e-06
10367,1.895159670809803e-05
10368,8.239615523089322e-05
10369,5.916361408873243e-06
10370,1.6931375739214486e-05
10371,3.583487194805338e-05
10372,1.00530043451586e-05
10373,1.4045345783666562e-05
10374,4.040441937767093e-06
10375,1.616176775106837e-05
10376,0.0004111149671678017
10377,4.040441937767093e-06
10378,5.002451922949734e-06
10379,8.032783376275055e-06
10380,1.4093446282925693e-05
10381,1.611366725180924e-05
10382,1.2073225314042148e-05
10383,2.0057908191058068e-05
10384,3.0255214033994064e-05
10385,1.1015014330341242e-05
10386,1.2121325813301278e-05
10387,8.946692862198564e-06
10388,1.399724528440743e-05
10389,8.080883875534186e-06
10390,4.040441937767093e-06
10391,1.9721204696244147e-06
10392,1.0101104844417733e-05
10393,1.2987134799965657e-05
10394,8.032783376275055e-06
10395,8.080883875534186e-06
10396,7.984682877015922e-06
10397,4.040441937767093e-06
10398,1.5055456268108335e-05
10399,8.080883875534186e-06
10400,6.060662906650639e-06
10401,1.1977024315523882e-05
10402,6.060662906650639e-06
10403,8.080883875534186e-06
10404,6.060662906650639e-06
10405,4.040441937767093e-06
10406,2.0202209688835464e-06
10407,2.2126229659200747e-06
10408,1.00530043451586e-05
10409,1.2073225314042148e-05
10410,3.309314349028286e-05
10411,6.060662906650639e-06
10412,2.823499306511052e-05
10413,2.0202209688835464e-06
10414,2.823499306511052e-05
10415,1.2025124814783015e-05
10416,2.708058108289135e-05
10417,2.0202209688835464e-06
10418,4.040441937767093e-06
10419,1.2987134799965657e-05
10420,1.2073225314042148e-05
10421,1.1063114829600373e-05
10422,2.0202209688835466e-05
10423,6.0125624073915075e-06
10424,2.0154109189576333e-05
10425,8.080883875534186e-06
10426,2.154902366809116e-05
10427,1.399724528440743e-05
10428,2.2030028660682484e-05
10429,1.606556675255011e-05
10430,1.8566792714024974e-05
10431,8.648469766791944e-05
10432,1.818198871995192e-05
10433,1.0101104844417733e-05
10434,1.2073225314042148e-05
10435,2.0202209688835464e-06
10436,8.032783376275055e-06
10437,6.060662906650639e-06
10438,2.0971817676981577e-05
10439,7.022672891833281e-06
10440,1.2169426312560411e-05
10441,1.0101104844417733e-05
10442,4.040441937767093e-06
10443,7.984682877015922e-06
10444,1.2121325813301278e-05
10445,2.0202209688835464e-06
10446,2.0202209688835466e-05
10447,1.895159670809803e-05
10448,7.984682877015922e-06
10449,6.060662906650639e-06
10450,1.4093446282925693e-05
10451,1.4093446282925693e-05
10452,8.080883875534186e-06
10453,1.0101104844417733e-05
10454,8.032783376275055e-06
10455,6.060662906650639e-06
10457,1.2121325813301278e-05
10459,8.032783376275055e-06
10460,3.992341438507961e-06
10461,1.0101104844417733e-05
10462,8.032783376275055e-06
10463,1.909589820587543e-05
10464,2.0202209688835464e-06
10465,1.5007355768849202e-05
10466,6.0125624073915075e-06
10467,2.1068018675499842e-05
10468,6.060662906650639e-06
10469,1.697947623847362e-05
10470,3.992341438507961e-06
10471,4.040441937767093e-06
10472,4.040441937767093e-06
10473,1.8133888220692788e-05
10474,1.2073225314042148e-05
10475,2.0154109189576333e-05
10476,1.2890933801447392e-05
10477,2.0202209688835466e-05
10478,2.0202209688835464e-06
10479,1.4093446282925693e-05
10480,6.0125624073915075e-06
10481,8.032783376275055e-06
10482,4.040441937767093e-06
10483,1.0101104844417733e-05
10484,3.992341438507961e-06
10485,1.818198871995192e-05
10486,6.0125624073915075e-06
10487,1.4045345783666562e-05
10488,6.060662906650639e-06
10489,8.080883875534186e-06
10491,6.0125624073915075e-06
10492,6.0125624073915075e-06
10493,3.112102302065844e-05
10494,4.040441937767093e-06
10495,6.0125624073915075e-06
10496,1.0870712832563846e-05
10497,4.040441937767093e-06
10498,1.7027576737732748e-05
10499,1.0101104844417733e-05
10500,1.697947623847362e-05
10501,3.992341438507961e-06
10502,4.040441937767093e-06
10503,8.032783376275055e-06
10504,8.080883875534186e-06
10505,9.042893860716827e-06
10506,1.2025124814783015e-05
10507,1.00530043451586e-05
10508,8.080883875534186e-06
10509,8.032783376275055e-06
10510,1.8085787721433655e-05
10511,6.060662906650639e-06
10512,3.992341438507961e-06
10513,6.0125624073915075e-06
10514,6.060662906650639e-06
10515,2.2943938146605994e-05
10516,1.4045345783666562e-05
10517,2.659957609030003e-05
10518,8.080883875534186e-06
10519,1.096691383108211e-05
10520,2.0202209688835464e-06
10521,2.0202209688835464e-06
10522,1.5007355768849202e-05
10523,2.0202209688835464e-06
10524,2.0202209688835464e-06
10525,1.2073225314042148e-05
10526,2.0202209688835466e-05
10527,2.0202209688835464e-06
10528,2.7032480583632217e-05
10529,2.5108460613266937e-05
10530,1.8133888220692788e-05
10531,4.040441937767093e-06
10532,8.080883875534186e-06
10533,3.992341438507961e-06
10534,1.0389707839972525e-05
10535,7.984682877015922e-06
10536,1.2073225314042148e-05
10537,8.032783376275055e-06
10538,1.2121325813301278e-05
10539,1.00530043451586e-05
10540,2.4242651626602557e-05
10541,1.0101104844417733e-05
10542,6.060662906650639e-06
10543,6.060662906650639e-06
10544,1.4093446282925693e-05
10545,9.956803346640337e-06
10546,6.060662906650639e-06
10547,4.040441937767093e-06
10548,1.2121325813301278e-05
10549,6.060662906650639e-06
10550,8.080883875534186e-06
10551,3.992341438507961e-06
10552,1.697947623847362e-05
10553,6.060662906650639e-06
10554,1.4093446282925693e-05
10555,6.657109097463878e-05
10556,4.040441937767093e-06
10557,4.040441937767093e-06
10558,2.0202209688835464e-06
10559,4.040441937767093e-06
10560,2.785018907103746e-05
10561,3.992341438507961e-06
10562,1.4093446282925693e-05
10563,1.6931375739214486e-05
10564,4.040441937767093e-06
10565,8.032783376275055e-06
10566,1.4045345783666562e-05
10567,5.002451922949734e-06
10568,3.992341438507961e-06
10569,6.060662906650639e-06
10570,9.956803346640337e-06
10571,6.060662906650639e-06
10572,7.984682877015922e-06
10573,9.956803346640337e-06
10574,6.060662906650639e-06
10575,6.060662906650639e-06
10576,2.198192816142335e-05
10577,2.823499306511052e-05
10578,4.040441937767093e-06
10579,1.818198871995192e-05
10580,1.2025124814783015e-05
10581,1.2073225314042148e-05
10582,8.032783376275055e-06
10583,1.2073225314042148e-05
10584,1.096691383108211e-05
10585,1.616176775106837e-05
10586,6.204964404428036e-06
10587,1.4093446282925693e-05
10588,2.101991817624071e-05
10589,1.8037687222174522e-05
10590,3.992341438507961e-06
10591,1.2073225314042148e-05
10592,1.2025124814783015e-05
10593,1.2025124814783015e-05
10594,2.0202209688835464e-06
10595,1.2121325813301278e-05
10596,1.7845285225137995e-05
10597,1.818198871995192e-05
10599,1.8085787721433655e-05
10600,1.616176775106837e-05
10601,3.713358542804995e-05
10602,8.080883875534186e-06
10603,2.4002149130306897e-05
10604,1.0004903845899468e-05
10605,1.2121325813301278e-05
10606,1.096691383108211e-05
10607,1.4141546782184826e-05
10608,2.0202209688835464e-06
10609,3.107292252139931e-05
10610,2.1068018675499842e-05
10611,2.828309356436965e-05
10612,8.080883875534186e-06
10613,2.8138792066592254e-05
10614,1.2073225314042148e-05
10615,2.4819857617712145e-05
10616,8.080883875534186e-06
10617,1.8999697207357164e-05
10618,1.683517474069622e-05
10619,8.080883875534186e-06
10620,5.002451922949734e-06
10621,1.611366725180924e-05
10622,2.592616910067218e-05
10623,1.606556675255011e-05
10624,2.0154109189576333e-05
10625,1.2073225314042148e-05
10626,1.3949144785148297e-05
10627,6.060662906650639e-06
10628,8.080883875534186e-06
10629,2.01060086903172e-05
10630,1.2121325813301278e-05
10631,1.9047797706616297e-05
10632,9.956803346640337e-06
10633,4.2328439348036215e-06
10634,1.2987134799965657e-05
10635,4.040441937767093e-06
10636,1.0101104844417733e-05
10637,1.2121325813301278e-05
10638,2.5060360114007804e-05
10640,1.4093446282925693e-05
10641,1.2987134799965657e-05
10642,2.6118571097708708e-05
10643,2.3088239644383388e-05
10644,3.617157544286731e-05
10645,5.964461908132376e-06
10646,2.0202209688835466e-05
10647,1.0918813331822977e-05
10648,1.89034962088389e-05
10649,6.0125624073915075e-06
10650,2.313634014364252e-05
10651,1.1015014330341242e-05
10652,1.4045345783666562e-05
10653,4.040441937767093e-06
10654,8.080883875534186e-06
10655,3.992341438507961e-06
10656,8.032783376275055e-06
10657,8.032783376275055e-06
10658,1.4045345783666562e-05
10659,8.032783376275055e-06
10660,1.7027576737732748e-05
10661,1.2121325813301278e-05
10662,1.818198871995192e-05
10663,5.002451922949734e-06
10664,1.2121325813301278e-05
10665,2.0202209688835464e-06
10666,8.032783376275055e-06
10667,6.060662906650639e-06
10668,1.8999697207357164e-05
10669,1.3949144785148297e-05
10670,2.193382766216422e-05
10671,1.895159670809803e-05
10672,1.4093446282925693e-05
10673,4.040441937767093e-06
10674,1.0101104844417733e-05
10675,8.080883875534186e-06
10676,4.040441937767093e-06
10677,8.080883875534186e-06
10678,1.818198871995192e-05
10679,1.2121325813301278e-05
10680,1.00530043451586e-05
10681,1.284283330218826e-05
10682,1.2121325813301278e-05
10683,8.032783376275055e-06
10684,1.8133888220692788e-05
10685,6.0125624073915075e-06
10686,5.002451922949734e-06
10687,6.060662906650639e-06
10688,7.984682877015922e-06
10689,1.2121325813301278e-05
10690,4.040441937767093e-06
10691,1.6883275239955353e-05
10692,6.060662906650639e-06
10693,1.6017466253290977e-05
10694,1.8133888220692788e-05
10695,6.060662906650639e-06
10696,1.2121325813301278e-05
10697,3.944240939248829e-06
10698,8.080883875534186e-06
10699,1.611366725180924e-05
10700,1.00530043451586e-05
10701,1.5103556767367468e-05
10702,1.2987134799965657e-05
10703,6.060662906650639e-06
10704,1.3949144785148297e-05
10705,1.0101104844417733e-05
10706,1.2121325813301278e-05
10707,1.2073225314042148e-05
10708,6.060662906650639e-06
10709,1.2073225314042148e-05
10710,4.040441937767093e-06
10711,1.1977024315523882e-05
10712,4.040441937767093e-06
10713,1.611366725180924e-05
10714,3.944240939248829e-06
10715,1.4045345783666562e-05
10716,1.00530043451586e-05
10717,1.0101104844417733e-05
10719,3.0255214033994064e-05
10720,1.00530043451586e-05
10721,1.0101104844417733e-05
10722,2.289583764734686e-05
10723,8.080883875534186e-06
10724,1.00530043451586e-05
10725,2.0971817676981577e-05
10727,1.2121325813301278e-05
10728,1.2025124814783015e-05
10729,6.060662906650639e-06
10731,1.0101104844417733e-05
10732,4.040441937767093e-06
10733,8.032783376275055e-06
10734,2.0202209688835464e-06
10735,1.0101104844417733e-05
10736,1.399724528440743e-05
10737,1.2890933801447392e-05
10738,2.0202209688835464e-06
10740,1.6017466253290977e-05
10741,1.2073225314042148e-05
10742,8.080883875534186e-06
10743,8.080883875534186e-06
10744,4.040441937767093e-06
10745,4.040441937767093e-06
10746,3.992341438507961e-06
10747,1.2121325813301278e-05
10748,1.2890933801447392e-05
10749,6.060662906650639e-06
10750,8.080883875534186e-06
10751,2.3088239644383388e-05
10753,1.8133888220692788e-05
10754,8.032783376275055e-06
10755,1.2025124814783015e-05
10756,1.4093446282925693e-05
10757,2.0202209688835464e-06
10758,1.4141546782184826e-05
10759,2.0202209688835464e-06
10760,1.2890933801447392e-05
10761,1.2121325813301278e-05
10762,8.032783376275055e-06
10763,3.992341438507961e-06
10764,2.0202209688835466e-05
10765,8.080883875534186e-06
10766,2.3088239644383388e-05
10767,1.00530043451586e-05
10768,1.00530043451586e-05
10769,9.956803346640337e-06
10770,1.2025124814783015e-05
10771,8.946692862198564e-06
10772,6.0125624073915075e-06
10773,4.040441937767093e-06
10774,1.4911154770330939e-05
10775,1.8133888220692788e-05
10776,1.4045345783666562e-05
10777,4.040441937767093e-06
10778,1.3035235299224788e-05
10779,3.992341438507961e-06
10780,1.2121325813301278e-05
10781,6.060662906650639e-06
10782,3.992341438507961e-06
10783,1.2073225314042148e-05
10784,8.080883875534186e-06
10785,8.080883875534186e-06
10786,6.060662906650639e-06
10787,1.2073225314042148e-05
10788,6.060662906650639e-06
10789,7.93658237775679e-06
10790,2.0202209688835464e-06
10791,2.0202209688835464e-06
10792,1.4141546782184826e-05
10793,4.040441937767093e-06
10794,1.616176775106837e-05
10795,5.916361408873243e-06
10796,7.984682877015922e-06
10797,4.040441937767093e-06
10798,1.00530043451586e-05
10799,8.080883875534186e-06
10800,6.060662906650639e-06
10801,6.060662906650639e-06
10802,8.032783376275055e-06
10803,4.040441937767093e-06
10804,2.0202209688835464e-06
10805,4.040441937767093e-06
10806,1.4093446282925693e-05
10807,5.964461908132376e-06
10808,7.984682877015922e-06
10809,9.956803346640337e-06
10810,6.060662906650639e-06
10811,6.060662906650639e-06
10812,4.040441937767093e-06
10813,7.984682877015922e-06
10814,1.399724528440743e-05
10815,2.0202209688835464e-06
10816,8.080883875534186e-06
10818,1.4093446282925693e-05
10819,1.2025124814783015e-05
10820,1.2073225314042148e-05
10821,8.032783376275055e-06
10822,6.060662906650639e-06
10823,4.040441937767093e-06
10824,1.2025124814783015e-05
10826,1.9721204696244147e-06
10827,1.606556675255011e-05
10828,8.080883875534186e-06
10829,8.032783376275055e-06
10830,4.040441937767093e-06
10831,4.040441937767093e-06
10832,2.0202209688835464e-06
