Number,Frecuencia
9289,1.1736907165675247e-05
9290,1.5623804993268997e-05
9291,1.3184967140661154e-05
9292,1.840560441889982e-05
9293,1.4480599749859072e-05
9294,5.373064644026656e-06
9295,1.1927441372910235e-05
9296,1.5623804993268997e-05
9297,7.850009338081497e-06
9298,5.6017056927086405e-06
9299,1.1813120848569243e-05
9300,1.0441274556477331e-05
9301,9.145641947279413e-06
9302,1.71480786511489e-05
9303,1.3489821872237134e-05
9304,7.850009338081497e-06
9305,1.0555595080818323e-05
9306,6.744910936118567e-06
9307,1.2156082421592221e-05
9308,8.154864069657478e-06
9309,9.374282995961399e-06
9310,1.1889334531463238e-05
9311,1.200365505580423e-05
9312,1.310875345776716e-05
9313,1.0517488239371326e-05
9314,3.963111510487746e-06
9315,1.7414826541277885e-05
9316,1.5738125517609992e-05
9317,2.5912652183958336e-06
9318,1.3337394506449145e-05
9319,1.3337394506449145e-05
9320,6.55437672888358e-06
9321,1.1889334531463238e-05
9322,6.55437672888358e-06
9323,5.258744119685663e-06
9324,9.221855630173408e-06
9325,1.3451715030790137e-05
9326,1.2041761897251227e-05
9327,7.926223020975492e-06
9328,6.821124619012563e-06
9329,8.11675722821048e-06
9330,2.137793805176563e-05
9331,2.5912652183958336e-06
9332,2.9685229487211096e-05
9333,1.4404386066965077e-05
9334,6.630590411777575e-06
9335,1.3184967140661154e-05
9336,1.3184967140661154e-05
9337,1.0517488239371326e-05
9338,6.478163045989585e-06
9339,1.4594920274200064e-05
9340,1.5242736578799023e-05
9341,1.326118082355515e-05
9342,1.4594920274200064e-05
9343,3.925004669040749e-06
9344,1.6004873407738973e-05
9345,5.29685096113266e-06
9346,6.630590411777575e-06
9347,1.4404386066965077e-05
9348,1.0822342970947306e-05
9349,1.059370192226532e-05
9350,1.0631808763712318e-05
9351,1.901531388205178e-05
9352,1.1736907165675247e-05
9353,1.3184967140661154e-05
9354,1.2956326091979168e-06
9355,7.850009338081497e-06
9356,1.295632609197917e-05
9357,1.8519924943240814e-05
9358,1.4633027115647061e-05
9359,1.059370192226532e-05
9360,1.0631808763712318e-05
9362,2.5912652183958336e-06
9363,9.221855630173408e-06
9364,1.3184967140661154e-05
9365,8.231077752551472e-06
9366,1.592865972484498e-05
9367,9.298069313067404e-06
9368,1.4404386066965077e-05
9369,6.55437672888358e-06
9370,9.145641947279413e-06
9371,5.182530436791667e-06
9372,1.2117975580145224e-05
9373,1.5852446041950984e-05
9374,1.3337394506449145e-05
9375,2.2254395405046572e-05
9376,7.926223020975492e-06
9377,1.2270402945933213e-05
9378,1.059370192226532e-05
9379,1.791021548008885e-06
9380,3.4067516253615816e-05
9381,2.6674789012898287e-06
9382,3.963111510487746e-06
9383,9.221855630173408e-06
9384,1.3832783445260114e-05
9385,1.5204629737352024e-05
9386,1.1736907165675247e-05
9387,5.258744119685663e-06
9388,7.850009338081497e-06
9389,1.5242736578799023e-06
9390,5.182530436791667e-06
9391,3.8868978275937505e-06
9392,7.96432986242249e-06
9393,9.221855630173408e-06
9394,9.221855630173408e-06
9395,6.821124619012563e-06
9396,1.3184967140661154e-05
9397,1.9891771235332725e-05
9398,6.744910936118567e-06
9399,9.221855630173408e-06
9400,1.0517488239371326e-05
9401,1.0631808763712318e-05
9402,6.058987790072612e-06
9403,1.326118082355515e-05
9404,9.259962471620407e-06
9405,6.478163045989585e-06
9406,6.783017777565565e-06
9407,8.26918459399847e-06
9408,5.563598851261643e-06
9409,1.2956326091979168e-06
9410,1.5852446041950984e-05
9411,2.0806335430060667e-05
9412,6.55437672888358e-06
9413,9.145641947279413e-06
9414,1.059370192226532e-05
9415,1.2956326091979168e-06
9416,1.2117975580145224e-05
9417,7.926223020975492e-06
9418,1.4518706591306069e-05
9419,6.55437672888358e-06
9420,1.2994432933426167e-05
9421,8.917000898597428e-06
9422,5.258744119685663e-06
9423,5.182530436791667e-06
9424,2.103497647874265e-05
9425,2.5912652183958336e-06
9426,5.182530436791667e-06
9427,2.6674789012898287e-06
9428,5.525492009814646e-06
9429,7.392727240717526e-06
9430,5.182530436791667e-06
9431,6.783017777565565e-06
9432,9.298069313067404e-06
9433,8.192970911104475e-06
9434,4.344179924957722e-06
9435,2.6674789012898287e-06
9436,1.2956326091979168e-06
9437,6.592483570330577e-06
9438,6.478163045989585e-06
9439,1.669079655378493e-05
9440,7.850009338081497e-06
9441,8.002436703869487e-06
9442,2.5912652183958336e-06
9443,9.069428264385419e-06
9444,1.2079868738698225e-05
9445,4.229859400616729e-06
9446,1.0708022446606314e-05
9447,1.1889334531463238e-05
9448,6.478163045989585e-06
9449,1.3032539774873165e-05
9450,6.55437672888358e-06
9451,6.478163045989585e-06
9453,1.3184967140661154e-05
9454,7.96432986242249e-06
9455,5.258744119685663e-06
9456,1.6424048663655947e-05
9457,5.258744119685663e-06
9458,1.3299287665002148e-05
9459,5.258744119685663e-06
9461,2.6674789012898287e-06
9462,3.8868978275937505e-06
9463,1.589055288339798e-05
9464,2.8580131085248166e-06
9465,2.5912652183958336e-06
9466,6.55437672888358e-06
9467,3.2390815229947925e-06
9468,1.341360818934314e-05
9469,1.3032539774873165e-05
9470,1.3184967140661154e-05
9471,5.3349578025796575e-06
9472,1.2956326091979168e-06
9473,9.069428264385419e-06
9475,5.44927832692065e-06
9476,1.2041761897251227e-05
9477,9.069428264385419e-06
9478,1.1279625068311277e-05
9479,1.7262399175489892e-05
9480,1.0517488239371326e-05
9481,4.267966242063726e-06
9482,8.078650386763481e-06
9483,1.0784236129500309e-05
9484,2.5912652183958336e-06
9485,5.14442359534467e-06
9486,6.478163045989585e-06
9487,1.0365060873583335e-05
9488,6.630590411777575e-06
9489,3.963111510487746e-06
9490,5.716026217049633e-06
9491,1.3184967140661154e-05
9492,1.4594920274200064e-05
9493,1.2041761897251227e-05
9494,4.267966242063726e-06
9495,4.191752559169731e-06
9496,1.5623804993268998e-06
9497,5.258744119685663e-06
9498,1.9739343869544735e-05
9499,8.554985904850951e-05
9500,3.086654157206802e-06
9501,7.632800341833611e-05
9502,5.373064644026656e-06
9503,6.55437672888358e-06
9504,2.5912652183958336e-06
9505,7.926223020975492e-06
9507,9.259962471620407e-06
9508,9.641030886090382e-06
9509,6.478163045989585e-06
9510,2.8199062670778193e-06
9511,7.773795655187501e-06
9512,1.1965548214357233e-05
9513,6.55437672888358e-06
9514,1.71480786511489e-06
9515,6.897338301906557e-06
9516,6.55437672888358e-06
9517,5.182530436791667e-06
9518,0.0003769909824351468
9519,1.7071864968254905e-05
9520,0.00035161182603144647
9521,9.793458251878371e-06
9522,2.8199062670778193e-06
9523,1.185122769001624e-05
9524,8.11675722821048e-06
9525,9.069428264385419e-06
9526,2.5912652183958336e-06
9527,8.535932484127453e-06
9528,2.5912652183958336e-06
9529,9.221855630173408e-06
9530,9.145641947279413e-06
9531,1.3146860299214157e-05
9532,1.3223073982108151e-05
9533,1.4747347639988055e-05
9534,1.0517488239371326e-05
9535,5.182530436791667e-06
9536,7.926223020975492e-06
9537,6.85923146045956e-06
9538,1.4518706591306069e-05
9539,5.3349578025796575e-06
9540,2.8580131085248166e-06
9541,5.258744119685663e-06
9542,6.783017777565565e-06
9543,5.3349578025796575e-06
9544,9.069428264385419e-06
9545,1.4556813432753066e-05
9546,1.185122769001624e-05
9547,9.450496678855394e-06
9548,1.2422830311721204e-05
9549,4.1536457177227335e-06
9550,5.258744119685663e-06
9551,7.850009338081497e-06
9552,4.001218351934743e-06
9553,5.182530436791667e-06
9554,1.5623804993268998e-06
9555,2.5912652183958336e-06
9556,3.8868978275937505e-06
9557,5.258744119685663e-06
9558,6.55437672888358e-06
9559,6.55437672888358e-06
9560,2.9342267914188117e-06
9561,1.5623804993268997e-05
9562,6.478163045989585e-06
9563,6.9354451433535554e-06
9564,7.850009338081497e-06
9565,8.192970911104475e-06
9566,3.963111510487746e-06
9567,1.295632609197917e-05
9568,5.258744119685663e-06
9569,1.0517488239371326e-05
9570,5.258744119685663e-06
9571,1.5090309213011032e-05
9572,1.2956326091979168e-06
9573,2.355002801424449e-05
9574,9.069428264385419e-06
9575,1.310875345776716e-05
9576,2.6674789012898287e-06
9577,6.478163045989585e-06
9578,4.953889388109682e-07
9579,6.55437672888358e-06
9580,3.8868978275937505e-06
9581,9.336176154514402e-06
9582,1.2079868738698225e-05
9583,1.592865972484498e-05
9584,6.6686972532245724e-06
9585,5.29685096113266e-06
9586,9.298069313067404e-06
9587,2.6674789012898287e-06
9588,5.258744119685663e-06
9589,3.8868978275937505e-06
9590,2.8580131085248166e-06
9591,2.8580131085248166e-06
9592,3.8868978275937505e-06
9594,9.793458251878371e-06
9595,1.2956326091979168e-06
9596,8.078650386763481e-06
9597,3.963111510487746e-06
9598,5.44927832692065e-06
9599,2.5912652183958336e-06
9600,1.295632609197917e-05
9601,1.8481818101793813e-05
9602,4.229859400616729e-06
9603,7.926223020975492e-06
9604,0.0001826841978969063
9605,6.630590411777575e-06
9606,9.564817203196387e-06
9607,1.0669915605159315e-05
9608,7.541343922360816e-05
9609,3.963111510487746e-06
9610,6.897338301906557e-06
9611,1.5242736578799023e-06
9612,2.5150515355018386e-05
9613,5.258744119685663e-06
9614,1.1736907165675247e-05
9615,2.9456588438529112e-05
9616,1.5014095530117038e-05
9617,5.4873851683676485e-06
9618,7.850009338081497e-06
9619,5.44927832692065e-06
9620,7.926223020975492e-06
9621,6.630590411777575e-06
9622,7.96432986242249e-06
9623,2.758935320762623e-05
9624,9.298069313067404e-06
9625,6.783017777565565e-06
9626,1.4556813432753066e-05
9627,2.8580131085248166e-06
9628,6.70680409467157e-06
9629,1.0517488239371326e-05
9630,6.6686972532245724e-06
9631,7.850009338081497e-06
9632,1.5966766566291976e-05
9633,3.8868978275937505e-06
9634,8.947486371755026e-05
9635,9.298069313067404e-06
9636,2.6674789012898287e-06
9637,1.4480599749859072e-06
9638,7.773795655187501e-06
9639,1.059370192226532e-05
9640,6.897338301906557e-06
9641,3.8868978275937505e-06
9642,2.5036194830677394e-05
9643,5.258744119685663e-06
9644,4.306073083510724e-06
9646,1.0631808763712318e-05
9647,7.926223020975492e-06
9648,6.630590411777575e-06
9649,2.5912652183958336e-06
9650,8.231077752551472e-06
9651,1.577623235905699e-05
9652,1.200365505580423e-05
9653,9.259962471620407e-06
9654,5.182530436791667e-06
9655,2.2864104868198533e-05
9656,1.341360818934314e-05
9657,3.090464841351502e-05
9658,4.020271772658242e-05
9659,2.789420793920221e-05
9660,1.7529147065618877e-05
9661,1.859613862613481e-05
9662,8.002436703869487e-06
9663,5.29685096113266e-06
9664,8.192970911104475e-06
9665,5.258744119685663e-06
9666,2.6674789012898287e-06
9667,1.0708022446606314e-05
9668,1.1889334531463238e-05
9669,9.259962471620407e-06
9670,9.336176154514402e-06
9671,1.2041761897251227e-05
9672,1.1089090861076289e-05
9673,1.859613862613481e-05
9674,1.859613862613481e-05
9675,1.859613862613481e-05
9676,3.974543562921845e-05
9677,5.3120936977114596e-05
9678,2.419784431884345e-05
9679,3.0485473157598046e-05
9680,9.298069313067404e-06
9681,2.8580131085248166e-06
9682,5.182530436791667e-06
9683,1.2956326091979168e-06
9684,5.411171485473653e-06
9685,3.963111510487746e-06
9686,5.716026217049633e-06
9687,7.850009338081497e-06
9688,2.6674789012898287e-06
9689,7.773795655187501e-06
9691,2.5912652183958336e-06
9692,1.7414826541277885e-05
9693,1.1813120848569243e-05
9694,1.2346616628827208e-05
9695,2.153036541755362e-05
9696,5.182530436791667e-06
9697,6.630590411777575e-06
9698,6.630590411777575e-06
9699,8.192970911104475e-06
9700,1.4480599749859072e-06
9701,1.3375501347896142e-05
9702,6.440056204542587e-06
9703,6.55437672888358e-06
9704,2.5912652183958336e-06
9705,1.432817238407108e-05
9706,1.3337394506449145e-05
9707,4.115538876275736e-06
9708,1.0669915605159315e-05
9709,1.8786672833369795e-05
9710,9.298069313067404e-06
9711,5.525492009814646e-06
9712,1.059370192226532e-05
9713,7.049765667694548e-06
9714,2.5912652183958336e-06
9715,4.016461088513542e-05
9716,7.926223020975492e-06
9717,1.6767010236678924e-06
9718,4.229859400616729e-06
9719,9.374282995961399e-06
9720,5.563598851261643e-06
9721,2.8199062670778193e-06
9722,1.1813120848569243e-05
9723,1.0784236129500309e-05
9724,8.345398276892464e-06
9725,2.5912652183958336e-06
9726,7.773795655187501e-06
9727,2.8580131085248166e-06
9728,9.336176154514402e-06
9729,1.4594920274200064e-05
9730,1.0708022446606314e-05
9731,7.850009338081497e-06
9732,3.963111510487746e-06
9733,9.907778776219365e-07
9734,3.8868978275937505e-06
9735,1.326118082355515e-05
9736,9.221855630173408e-06
9737,6.55437672888358e-06
9738,7.926223020975492e-06
9739,1.0517488239371326e-05
9740,7.240299874929536e-06
9741,4.412772239562317e-05
9742,5.258744119685663e-06
9743,8.040543545316484e-06
9744,1.0441274556477331e-05
9745,6.478163045989585e-06
9746,2.5912652183958336e-06
9747,4.001218351934743e-06
9748,1.8481818101793813e-05
9749,1.2384723470274207e-05
9750,2.5912652183958336e-06
9751,9.336176154514402e-06
9752,6.6686972532245724e-06
9753,8.002436703869487e-06
9754,1.3184967140661154e-05
9755,2.5912652183958336e-06
9756,5.258744119685663e-06
9757,1.059370192226532e-05
9759,3.963111510487746e-06
9760,1.0441274556477331e-05
9761,1.3070646616320162e-05
9762,0.00013043971827307263
9763,6.630590411777575e-06
9764,7.156464823746141e-05
9765,5.411171485473653e-06
9766,6.478163045989585e-06
9767,3.8868978275937505e-06
9768,9.336176154514402e-06
9769,6.630590411777575e-06
9770,3.8868978275937505e-06
9771,9.18374878872641e-06
9772,1.604298024918597e-05
9773,1.730050601693689e-05
9774,1.2918219250532171e-05
9775,1.4404386066965077e-05
9776,6.173308314413604e-06
9777,1.0441274556477331e-05
9778,9.450496678855394e-06
9779,1.5623804993268998e-06
9780,9.488603520302391e-06
9781,6.55437672888358e-06
9782,3.8868978275937505e-06
9783,1.4785454481435052e-05
9784,7.850009338081497e-06
9785,1.0631808763712318e-05
9786,2.133983121031863e-05
9787,1.2956326091979168e-06
9788,2.7436925841838242e-06
9789,6.478163045989585e-06
9790,8.040543545316484e-06
9791,8.040543545316484e-06
9792,5.182530436791667e-06
9793,9.221855630173408e-06
9794,2.6674789012898287e-06
9795,9.488603520302391e-06
9796,6.744910936118567e-06
9797,3.1247609986537996e-06
9798,6.55437672888358e-06
9799,1.1927441372910235e-05
9800,5.2206372782386655e-06
9801,1.2956326091979168e-06
9803,5.182530436791667e-06
9804,1.4709240798541057e-05
9805,1.2956326091979168e-06
9806,2.6674789012898287e-06
9807,5.411171485473653e-06
9808,2.5912652183958336e-06
9809,1.592865972484498e-05
9810,2.8199062670778193e-06
9811,1.059370192226532e-05
9812,5.411171485473653e-06
9813,5.3349578025796575e-06
9814,2.6674789012898287e-06
9815,1.760536074851287e-05
9816,8.26918459399847e-06
9817,5.525492009814646e-06
9818,6.630590411777575e-06
9819,2.5912652183958336e-06
9820,4.1536457177227335e-06
9821,6.630590411777575e-06
9822,6.70680409467157e-06
9823,9.374282995961399e-06
9824,9.336176154514402e-06
9825,2.5912652183958336e-06
9826,8.002436703869487e-06
9827,2.7856101097755214e-05
9828,1.3184967140661154e-05
9829,1.2041761897251227e-05
9830,1.0555595080818323e-05
9831,3.963111510487746e-06
9832,1.577623235905699e-05
9833,5.258744119685663e-06
9834,5.258744119685663e-06
9835,5.525492009814646e-06
9836,1.3184967140661154e-05
9837,2.7436925841838242e-06
9838,5.258744119685663e-06
9839,5.3349578025796575e-06
9840,6.821124619012563e-06
9841,2.8580131085248166e-06
9842,1.2079868738698225e-05
9843,3.963111510487746e-06
9844,9.83156509332537e-06
9845,9.717244568984377e-06
9846,3.963111510487746e-06
9847,1.6309728139314955e-05
9848,9.298069313067404e-06
9849,1.0708022446606314e-05
9850,2.6674789012898287e-06
9851,8.002436703869487e-06
9852,7.850009338081497e-06
9853,9.145641947279413e-06
9854,3.8868978275937505e-06
9855,2.6674789012898287e-06
9856,1.08985566538413e-05
9857,5.182530436791667e-06
9858,2.0996869637295654e-05
9859,1.2956326091979168e-06
9860,6.630590411777575e-06
9861,7.125979350588543e-06
9862,6.211415155860602e-06
9863,5.182530436791667e-06
9864,9.221855630173408e-06
9865,5.258744119685663e-06
9866,1.1012877178182294e-05
9867,6.478163045989585e-06
9868,1.1736907165675247e-05
9869,6.744910936118567e-06
9870,1.2384723470274207e-05
9871,5.29685096113266e-06
9872,1.512841605445803e-05
9873,2.137793805176563e-05
9874,1.8672352309028803e-05
9875,3.4562905192426784e-05
9876,4.1269709287098355e-05
9877,2.1301724368871632e-05
9878,5.6017056927086405e-06
9879,1.326118082355515e-05
9880,6.478163045989585e-06
9881,2.6674789012898287e-06
9882,7.850009338081497e-06
9883,6.630590411777575e-06
9884,6.55437672888358e-06
9886,8.002436703869487e-06
9887,3.963111510487746e-06
9888,6.478163045989585e-06
9889,5.258744119685663e-06
9890,2.8199062670778193e-06
9891,6.55437672888358e-06
9892,3.963111510487746e-06
9893,1.7529147065618877e-05
9894,1.200365505580423e-05
9895,2.9266054231294122e-05
9896,3.9859756153559444e-05
9897,3.7459025142398595e-05
9898,2.9418481597082114e-05
9899,3.463911887532078e-05
9900,1.6081087090632968e-05
9901,9.298069313067404e-06
9902,6.630590411777575e-06
9904,1.2956326091979168e-06
9905,5.44927832692065e-06
9906,6.55437672888358e-06
9907,5.44927832692065e-06
9908,1.4785454481435052e-05
9909,6.478163045989585e-06
9910,1.1927441372910235e-05
9911,1.4404386066965077e-05
9912,3.1247609986537996e-06
9913,9.069428264385419e-06
9914,1.356603555513113e-05
9915,1.6119193932079965e-05
9916,2.915173370695313e-05
9917,4.408961555417617e-05
9918,2.65223616471103e-05
9919,3.993596983645344e-05
9920,3.4715332558214774e-05
9921,1.87104591504758e-05
9922,1.5852446041950984e-05
9923,1.1965548214357233e-05
9925,6.6686972532245724e-06
9926,6.70680409467157e-06
9927,3.8868978275937505e-06
9929,2.5912652183958336e-06
9930,1.5242736578799023e-06
9931,6.55437672888358e-06
9932,5.29685096113266e-06
9933,9.221855630173408e-06
9934,7.926223020975492e-06
9935,2.374056222147948e-05
9936,1.9929878076779722e-05
9937,2.2597356978069552e-05
9938,1.996798491822672e-05
9939,1.8672352309028803e-05
9940,1.6004873407738973e-05
9941,2.5912652183958336e-06
9942,7.773795655187501e-06
9943,3.963111510487746e-06
9944,6.821124619012563e-06
9945,5.182530436791667e-06
9946,1.2956326091979168e-06
9948,5.182530436791667e-06
9950,9.145641947279413e-06
9951,4.115538876275736e-06
9952,7.926223020975492e-06
9953,5.6017056927086405e-06
9954,8.497825642680455e-06
9955,6.478163045989585e-06
9956,2.5912652183958336e-06
9957,7.850009338081497e-06
9958,2.8580131085248166e-06
9959,2.7055857427368265e-06
9960,1.1813120848569243e-05
9961,5.44927832692065e-06
9962,5.373064644026656e-06
9963,4.001218351934743e-06
9964,8.002436703869487e-06
9965,5.411171485473653e-06
9966,1.1889334531463238e-05
9967,7.850009338081497e-06
9968,9.564817203196387e-06
9969,4.229859400616729e-06
9970,3.8868978275937505e-06
9971,6.55437672888358e-06
9972,7.773795655187501e-06
9973,1.2956326091979168e-06
9974,3.8868978275937505e-06
9975,3.8868978275937505e-06
9976,2.7436925841838242e-06
9977,7.926223020975492e-06
9978,9.374282995961399e-06
9979,8.002436703869487e-06
9980,6.478163045989585e-06
9981,3.8868978275937505e-06
9982,2.5912652183958336e-06
9983,5.182530436791667e-06
9984,9.298069313067404e-06
9985,3.8868978275937505e-06
9986,2.7055857427368265e-06
9987,9.450496678855394e-06
9989,5.258744119685663e-06
9990,1.059370192226532e-05
9991,1.1889334531463238e-05
9992,1.4480599749859072e-06
9993,4.267966242063726e-06
9994,2.5912652183958336e-06
9995,2.6674789012898287e-06
9996,2.5912652183958336e-06
9997,2.6674789012898287e-06
9998,1.0212633507795345e-05
9999,1.4518706591306069e-05
10000,9.145641947279413e-06
10001,5.258744119685663e-06
10002,1.2956326091979168e-06
10003,7.850009338081497e-06
10004,2.5912652183958336e-06
10005,1.1622586641334255e-05
10006,3.963111510487746e-06
10007,4.115538876275736e-06
10008,4.229859400616729e-06
10009,1.4099531335389097e-06
10010,1.8634245467581806e-05
10011,6.630590411777575e-06
10012,4.191752559169731e-06
10013,1.8672352309028803e-05
10014,1.1965548214357233e-05
10015,1.4366279225518078e-05
10016,1.1736907165675247e-05
10017,6.897338301906557e-06
10018,5.411171485473653e-06
10019,2.5912652183958336e-06
10020,5.29685096113266e-06
10021,1.295632609197917e-05
10022,4.191752559169731e-06
10024,5.44927832692065e-06
10025,6.478163045989584e-07
10026,8.002436703869487e-06
10027,9.526710361749388e-06
10028,9.298069313067404e-06
10029,7.545154606505516e-06
10030,5.182530436791667e-06
10031,3.8868978275937505e-06
10032,1.0555595080818323e-05
10033,2.5912652183958336e-06
10034,3.8868978275937505e-06
10035,9.221855630173408e-06
10036,2.8580131085248166e-06
10038,2.5912652183958336e-06
10039,1.4480599749859072e-06
10040,1.4480599749859072e-06
10041,3.8868978275937505e-06
10042,2.667478901289829e-07
10043,8.002436703869487e-06
10044,8.002436703869487e-06
10045,6.55437672888358e-06
10046,4.1536457177227335e-06
10047,2.8199062670778193e-06
10048,8.040543545316484e-06
10049,2.5912652183958336e-06
10050,6.821124619012563e-06
10051,1.2956326091979168e-06
10052,2.5912652183958336e-06
10053,2.5531583769488363e-06
10054,1.2956326091979168e-06
10055,3.8868978275937505e-06
10056,2.2864104868198533e-07
10057,7.850009338081497e-06
10058,2.5912652183958336e-06
10059,7.773795655187501e-06
10060,2.6674789012898287e-06
10061,1.1660693482781252e-05
10062,2.5912652183958336e-06
10063,9.221855630173408e-06
10064,2.5912652183958336e-06
10065,7.926223020975492e-06
10066,5.182530436791667e-06
10068,5.525492009814646e-06
10069,3.27718836444179e-06
10070,3.8868978275937505e-06
10071,9.298069313067404e-06
10072,1.2194189263039218e-05
10073,3.8868978275937505e-06
10074,2.5912652183958336e-06
10075,2.5912652183958336e-06
10076,3.963111510487746e-06
10077,9.298069313067404e-06
10078,1.8291283894558826e-06
10079,1.5623804993268998e-06
10080,1.1736907165675247e-05
10081,3.8868978275937505e-06
10082,1.749104022417188e-05
10083,6.55437672888358e-06
10084,1.1965548214357233e-05
10085,7.850009338081497e-06
10086,7.087872509141546e-06
10087,1.0479381397924328e-05
10088,3.963111510487746e-06
10089,2.5912652183958336e-06
10090,7.773795655187501e-06
10091,4.1536457177227335e-06
10092,5.258744119685663e-06
10093,2.5912652183958336e-06
10094,5.411171485473653e-06
10096,9.259962471620407e-06
10097,3.963111510487746e-06
10098,2.5912652183958336e-06
10099,1.2956326091979168e-06
10100,7.850009338081497e-06
10101,5.6017056927086405e-06
10102,3.963111510487746e-06
10103,1.5623804993268998e-06
10104,6.55437672888358e-06
10105,1.4633027115647061e-05
10106,3.8868978275937505e-06
10107,5.182530436791667e-06
10108,3.8868978275937505e-06
10109,2.8580131085248166e-06
10110,4.1536457177227335e-06
10111,3.963111510487746e-06
10112,4.229859400616729e-06
10113,6.630590411777575e-06
10114,7.850009338081497e-06
10115,3.963111510487746e-06
10116,2.244492961228156e-05
10117,1.4633027115647061e-05
10118,2.5912652183958336e-06
10119,6.744910936118567e-06
10120,1.0441274556477331e-05
10121,2.5912652183958336e-06
10122,5.258744119685663e-06
10123,4.115538876275736e-06
10124,3.963111510487746e-06
10125,2.5912652183958336e-06
10126,2.6674789012898287e-06
10127,2.5912652183958336e-06
10128,4.1536457177227335e-06
10129,2.5912652183958336e-06
10130,5.182530436791667e-06
10131,5.258744119685663e-06
10132,5.4873851683676485e-06
10133,7.773795655187501e-06
10134,1.2956326091979168e-06
10135,6.783017777565565e-06
10136,4.229859400616729e-06
10137,7.926223020975492e-06
10138,7.773795655187501e-06
10139,7.850009338081497e-06
10140,5.258744119685663e-06
10141,5.258744119685663e-06
10142,5.716026217049633e-06
10143,2.5912652183958336e-06
10144,5.182530436791667e-06
10145,2.5912652183958336e-06
10146,7.850009338081497e-06
10148,8.535932484127453e-06
10149,2.5912652183958336e-06
10150,2.5912652183958336e-06
10151,1.0746129288053311e-05
10152,1.2232296104486216e-05
10153,3.8868978275937505e-06
10154,1.1813120848569243e-05
10155,3.8868978275937505e-06
10156,4.039325193381741e-06
10157,1.0365060873583335e-05
10158,1.9739343869544735e-05
10159,5.3349578025796575e-06
10160,7.049765667694548e-06
10161,1.1089090861076289e-05
10162,2.5912652183958336e-06
10163,1.2956326091979168e-06
10164,6.592483570330577e-06
10165,7.850009338081497e-06
10166,2.5912652183958336e-06
10167,5.182530436791667e-06
10168,2.2597356978069552e-05
10169,6.55437672888358e-06
10170,1.0822342970947306e-05
10171,6.55437672888358e-06
10172,3.963111510487746e-06
10173,5.525492009814646e-06
10174,6.783017777565565e-06
10175,1.4518706591306069e-05
10176,8.147242701368077e-05
10177,1.2575257677509193e-06
10178,0.0002539058845613447
10179,1.4556813432753066e-05
10180,7.053576351839247e-05
10181,1.577623235905699e-05
10182,0.00011420620381665168
10183,1.791021548008885e-06
10184,1.4899775005776044e-05
10185,3.8868978275937505e-06
10186,2.6865323220133276e-05
10187,1.1927441372910235e-05
10188,6.6686972532245724e-06
10189,1.71480786511489e-06
10190,3.8868978275937505e-06
10191,1.4480599749859072e-06
10192,5.525492009814646e-06
10193,1.1927441372910235e-05
10194,7.888116179528495e-06
10195,1.5471377627481007e-05
10196,6.630590411777575e-06
10197,7.087872509141546e-06
10198,7.888116179528495e-06
10199,9.221855630173408e-06
10200,6.9354451433535554e-06
10201,5.182530436791667e-06
10202,1.2956326091979168e-06
10203,1.3223073982108151e-05
10204,2.5912652183958336e-06
10205,1.2156082421592221e-05
10206,2.5912652183958336e-06
10207,9.069428264385419e-06
10208,6.70680409467157e-06
10209,3.8868978275937505e-06
10210,7.96432986242249e-06
10211,1.2956326091979168e-06
10212,2.5912652183958336e-06
10213,1.1927441372910235e-05
10214,2.5912652183958336e-06
10215,9.412389837408396e-06
10216,5.44927832692065e-06
10217,6.744910936118567e-06
10218,2.6674789012898287e-06
10219,1.2956326091979168e-06
10220,7.926223020975492e-06
10221,5.258744119685663e-06
10222,9.412389837408396e-06
10223,7.773795655187501e-06
10224,2.8961199499718143e-05
10225,2.5912652183958336e-06
10226,2.5912652183958336e-06
10227,3.8868978275937505e-06
10228,2.5912652183958336e-06
10229,1.326118082355515e-05
10230,1.0555595080818323e-05
10231,9.069428264385419e-06
10232,1.592865972484498e-05
10233,3.58204309601777e-06
10234,2.5912652183958336e-06
10235,1.5623804993268998e-06
10236,3.27718836444179e-06
10237,2.5912652183958336e-06
10238,3.8868978275937505e-06
10239,6.70680409467157e-06
10240,1.7033758126807908e-05
10241,6.783017777565565e-06
10242,6.630590411777575e-06
10243,1.4633027115647061e-05
10244,1.791021548008885e-06
10245,5.6017056927086405e-06
10247,7.773795655187501e-06
10248,5.182530436791667e-06
10249,6.55437672888358e-06
10250,3.963111510487746e-06
10251,3.8868978275937505e-06
10252,5.716026217049633e-06
10253,3.963111510487746e-06
10254,5.258744119685663e-06
10255,2.5912652183958336e-06
10256,4.1536457177227335e-06
10257,3.8868978275937505e-06
10258,3.8868978275937505e-06
10259,8.078650386763481e-06
10260,6.592483570330577e-06
10261,2.5912652183958336e-06
10262,2.667478901289829e-07
10263,3.8868978275937505e-06
10264,3.8868978275937505e-06
10265,9.298069313067404e-06
10266,8.192970911104475e-06
10267,1.4633027115647061e-05
10268,1.3184967140661154e-05
10269,8.154864069657478e-06
10270,2.4235951160290447e-05
10271,2.5912652183958336e-06
10272,4.077432034828739e-06
10273,9.221855630173408e-06
10274,1.0517488239371326e-05
10275,9.145641947279413e-06
10276,6.55437672888358e-06
10277,1.0517488239371326e-05
10278,2.5912652183958336e-06
10279,6.55437672888358e-06
